timestamp_utc,btc_total_24h_usd,btc_long_usd,btc_short_usd,eth_total_24h_usd,eth_long_usd,eth_short_usd,market_1h_total_usd,market_1h_long_usd,market_1h_short_usd,market_4h_total_usd,market_4h_long_usd,market_4h_short_usd,market_12h_total_usd,market_12h_long_usd,market_12h_short_usd,market_24h_total_usd,market_24h_long_usd,market_24h_short_usd,btc_price_usd,eth_price_usd
2026-09-08 00:53 UTC,,,,9370000.0,4630000.0,14000000.0,7680000.0,972330.0,6710000.0,24780000.0,16040000.0,8740000.0,85400000.0,62710000.0,22680000.0,178770000.0,127010000.0,51760000.0,79245,2491.52
2026-09-08 01:29 UTC,14200000.0,64849.99999999999,14260000.0,,,,5740000.0,512679.99999999994,5230000.0,28840000.0,16110000.0,12730000.0,87250000.0,62550000.0,24710000.0,177590000.0,121790000.0,55810000.0,79403,2502.73
2026-09-08 01:52 UTC,,,,8850000.0,4980000.0,13820000.0,,,,,,,,,,,,,79328,2499.48
2026-09-08 02:53 UTC,,,,,,,6540000.0,4139999.9999999995,2400000.0,22060000.0,6560000.0,15510000.0,84300000.0,58190000.0,26100000.0,168780000.0,120740000.0,48030000.0,79079,2489.75
2026-09-08 03:52 UTC,,,,8530000.0,2370000.0,10890000.0,,,,,,,,,,,,,78917,2485.37
2026-09-08 04:52 UTC,,,,8189999.999999999,2370000.0,10560000.0,,,,,,,,,,,,,78787,2482.78
2026-09-08 05:52 UTC,,,,,,,11610000.0,8359999.999999999,3250000.0,31720000.0,20040000.0,11680000.0,69140000.0,40370000.0,28770000.0,174920000.0,123320000.0,51600000.0,78664,2476.28
2026-09-08 06:35 UTC,,,,10240000.0,2170000.0,12410000.0,21500000.0,18210000.0,3290000.0,47320000.0,35200000.0,12130000.0,86440000.0,55310000.0,31130000.0,192670000.0,139110000.0,53560000.0,78409,2466.94
2026-09-08 06:52 UTC,19260000.0,64849.99999999999,19330000.0,10240000.0,2170000.0,12410000.0,,,,,,,,,,,,,78344,2465.43
2026-09-08 07:52 UTC,13010000.0,1310000.0,14320000.0,,,,,,,,,,,,,,,,78217,2472.3
2026-09-08 08:52 UTC,,,,8940000.0,2300000.0,11240000.0,9520000.0,4250000.0,5280000.0,56750000.0,43950000.0,12800000.0,108130000.0,72750000.0,35380000.0,180400000.0,124090000.0,56300000.0,78413,2477.49
2026-09-08 09:52 UTC,,,,,,,,,,,,,,,,,,,78759,2493.87
2026-09-08 10:52 UTC,13460000.0,3400000.0,16860000.0,9340000.0,3450000.0,12790000.0,,,,,,,,,,,,,78641,2484.0
2026-09-08 11:47 UTC,,,,9690000.0,3450000.0,13140000.0,5480000.0,4300000.0,1180000.0,37110000.0,16010000.000000002,21100000.0,113940000.0,64470000.0,49470000.0,195990000.0,128340000.0,67640000.0,78407,2473.35
2026-09-08 11:52 UTC,14580000.0,3410000.0,17990000.0,,,,,,,,,,,,,,,,78400,2473.02
2026-09-08 12:52 UTC,15730000.0,3490000.0,19220000.0,11230000.0,3300000.0,14530000.0,,,,,,,,,,,,,78356,2473.21
2026-09-08 13:52 UTC,27870000.0,3370000.0,31240000.0,,,,58710000.0,53850000.0,4850000.0,81180000.0,65450000.0,15730000.0,164760000.0,121790000.0,42980000.0,252430000.0,183950000.0,68480000.0,77806,2451.27
2026-09-08 14:58 UTC,27010000.0,4310000.0,31320000.0,,,,11310000.0,2380000.0,8930000.0,92160000.0,74890000.0,17270000.0,178800000.0,128199999.99999999,50610000.0,263870000.0,187250000.0,76620000.0,78520,2484.69
2026-09-08 15:27 UTC,26490000.0,4330000.0,30820000.0,,,,11110000.0,1240000.0,9870000.0,94830000.0,72400000.0,22430000.0,179620000.0,125050000.0,54570000.0,264420000.00000003,183270000.0,81150000.0,78520,2485.26
2026-09-08 15:52 UTC,23480000.0,4770000.0,28240000.0,14100000.0,5240000.0,19340000.0,14640000.0,1540000.0,13100000.0,100850000.0,71850000.0,29000000.0,184470000.0,124830000.0,59640000.0,247780000.0,159720000.0,88060000.0,78741,2495.33
2026-09-08 16:52 UTC,,,,14080000.0,6040000.0,20120000.0,13320000.0,3000000.0,10320000.0,107330000.0,68980000.0,38360000.0,194050000.0,126000000.0,68040000.0,255430000.0,158520000.0,96910000.0,78844,2498.27
2026-09-08 17:58 UTC,,,,,,,3320000.0,2310000.0,1020000.0,42810000.0,9340000.0,33470000.0,185000000.0,119120000.0,65879999.99999999,255250000.0,160510000.0,94740000.0,78568,2490.56
2026-09-08 18:59 UTC,,,,,,,,,,,,,,,,,,,78386,2484.11
2026-09-08 19:57 UTC,24550000.0,4990000.0,29550000.0,,,,,,,,,,,,,,,,78331,2477.92
2026-09-08 20:59 UTC,24580000.0,5180000.0,29750000.0,,,,,,,,,,,,,,,,78514,2485.58
2026-09-08 21:53 UTC,24580000.0,5170000.0,29750000.0,15030000.0,5940000.0,20970000.0,2690000.0,1990000.0,698060.0,23430000.0,19300000.0,4130000.0,157500000.0,103130000.0,54370000.0,271420000.0,176100000.0,95320000.0,78444,2480.69
2026-09-08 22:04 UTC,24540000.0,5170000.0,29710000.0,15020000.0,6030000.0,21050000.0,3110000.0,2049999.9999999998,1050000.0,23900000.0,19480000.0,4420000.0,157220000.0,102960000.0,54260000.0,271770000.0,176040000.0,95730000.0,78565,2485.95
2026-09-08 22:52 UTC,23880000.0,5200000.0,29080000.0,,,,1320000.0,604370.0,719740.0,12820000.0,9580000.0,3240000.0,148410000.0,101790000.0,46620000.0,258079999.99999997,162450000.0,95630000.0,78531,2486.5
2026-09-08 23:52 UTC,23880000.0,5160000.0,29040000.0,13330000.0,6010000.0,19340000.0,809690.0,370330.0,439370.0,8700000.0,5430000.0,3270000.0,143420000.0,97550000.0,45870000.0,257320000.0,162400000.0,94920000.0,78434,2484.85
2026-09-09 00:42 UTC,,,,13330000.0,6040000.0,19370000.0,3500000.0,1670000.0,1830000.0,8400000.0,4780000.0,3620000.0,140150000.0,93510000.0,46640000.0,253540000.0,163070000.0,90470000.0,78617,2489.27
2026-09-09 00:52 UTC,23880000.0,5180000.0,29060000.0,,,,,,,,,,,,,,,,78758,2495.52
2026-09-09 01:52 UTC,,,,,,,2970000.0,1490000.0,1480000.0,8730000.0,4059999.9999999995,4670000.0,76910000.0,33600000.0,43310000.0,249930000.0,163530000.0,86400000.0,78860,2498.5
2026-09-09 02:52 UTC,23590000.0,5150000.0,28740000.0,,,,,,,,,,,,,,,,78770,2495.99
2026-09-09 03:53 UTC,22710000.0,5130000.0,27840000.0,,,,,,,,,,,,,,,,78604,2488.37
2026-09-09 04:53 UTC,,,,12650000.0,7970000.0,20620000.0,15380000.0,636780.0,14740000.0,23300000.0,5240000.0,18070000.0,56090000.0,29580000.0,26510000.0,250100000.0,155610000.0,94490000.0,79117,2507.34
2026-09-09 05:21 UTC,21690000.0,8460000.0,30150000.0,12220000.0,8320000.0,20540000.0,20600000.0,786220.0,19810000.0,29190000.0,4980000.0,24210000.0,60630000.0,28230000.0,32400000.0,249570000.0,149700000.0,99870000.0,79281,2507.77
2026-09-09 05:52 UTC,21790000.0,8460000.0,30260000.0,12390000.0,8310000.000000001,20700000.0,10040000.0,2760000.0,7280000.0,30380000.0,6510000.0,23870000.0,62590000.0,29890000.0,32700000.000000004,248580000.0,150010000.0,98570000.0,78847,2492.67
2026-09-09 06:52 UTC,,,,10890000.0,8540000.0,19430000.0,5540000.0,564890.0,4970000.0,33690000.0,6120000.0,27570000.0,55980000.0,19960000.0,36020000.0,228840000.0,128190000.0,100650000.0,79136,2499.12
2026-09-09 07:52 UTC,17630000.0,9180000.0,26810000.0,,,,6390000.0,869610.0,5520000.0,37440000.0,4940000.0,32500000.0,57690000.0,16550000.0,41140000.0,226100000.0,121340000.0,104750000.0,79193,2510.37
2026-09-09 08:52 UTC,16800000.0,12290000.0,29090000.0,10730000.0,12680000.0,23410000.0,,,,,,,,,,,,,79615,2516.01
2026-09-09 09:52 UTC,17450000.0,12160000.0,29610000.0,11260000.0,11750000.0,23010000.0,7950000.0,6350000.0,1590000.0,33299999.999999996,8810000.0,24490000.0,72420000.0,19380000.0,53040000.0,229960000.0,122530000.0,107430000.0,79022,2494.06
2026-09-09 10:17 UTC,,,,,,,,,,,,,,,,,,,79003,2491.13
2026-09-09 10:54 UTC,17500000.0,10290000.0,27780000.0,10810000.0,11320000.0,22130000.0,6710000.0,5430000.0,1270000.0,34940000.0,13940000.0,20990000.0,78350000.0,24540000.0,53810000.0,226660000.0,126250000.0,100410000.0,78992,2486.65
2026-09-09 11:56 UTC,,,,10620000.0,11450000.0,22070000.0,,,,,,,,,,,,,79249,2501.64
2026-09-09 12:54 UTC,15720000.0,11290000.0,27010000.0,9070000.0,11610000.0,20680000.0,6500000.0,1470000.0,5030000.0,30510000.0,17130000.0,13380000.0,89320000.0,27610000.0,61710000.0,229390000.0,120970000.0,108420000.0,79590,2510.56
2026-09-09 13:53 UTC,3760000.0,11510000.0,15260000.0,,,,13290000.0,4470000.0,8820000.0,35670000.0,15240000.0,20420000.0,99490000.0,30600000.0,68900000.0,175690000.0,63450000.0,112240000.0,79329,2509.86
2026-09-09 14:51 UTC,5200000.0,10940000.0,16140000.0,3260000.0,10880000.0,14140000.0,,,,,,,,,,,,,79033,2503.11
2026-09-09 15:52 UTC,10040000.0,11170000.0,21210000.0,8440000.0,10420000.0,18860000.0,65629999.99999999,54050000.0,11580000.0,99110000.0,66920000.0,32200000.000000004,174040000.0,88540000.0,85500000.0,228010000.0,120420000.0,107600000.0,78579,2491.71
2026-09-09 16:52 UTC,,,,8359999.999999999,9510000.0,17870000.0,7220000.0,2590000.0,4630000.0,100710000.0,68800000.0,31900000.0,166560000.0,91100000.0,75450000.0,222670000.0,120720000.0,101950000.0,78760,2496.49
2026-09-09 17:52 UTC,9860000.0,11410000.0,21270000.0,8320000.0,9500000.0,17820000.0,2640000.0,1150000.0,1490000.0,90070000.0,65450000.0,24630000.0,159240000.0,89530000.0,69720000.0,221830000.0,119420000.0,102410000.0,78730,2491.72
2026-09-09 18:04 UTC,,,,8320000.0,9500000.0,17820000.0,,,,,,,,,,,,,78766,2493.97
2026-09-09 18:52 UTC,9270000.0,11320000.0,20600000.0,7470000.0,9450000.0,16930000.0,5750000.0,2610000.0,3140000.0,82010000.0,60980000.0,21030000.0,159350000.0,91390000.0,67960000.0,215590000.0,111600000.0,103990000.0,78495,2486.73
2026-09-09 19:52 UTC,,,,13380000.0,9450000.0,22820000.0,22120000.0,20580000.0,1540000.0,37990000.0,26930000.0,11060000.0,175410000.0,111280000.0,64129999.99999999,233120000.0,127870000.0,105250000.0,78252,2467.14
2026-09-09 20:52 UTC,18820000.0,11140000.0,29950000.0,20120000.0,9440000.0,29560000.0,40490000.0,37720000.0,2770000.0,71540000.0,62440000.0,9100000.0,202870000.0,148370000.0,54500000.0,270060000.0,163410000.0,106650000.0,78161,2464.46
2026-09-09 21:15 UTC,18820000.0,11140000.0,29950000.0,,,,31580000.0,30120000.0,1460000.0,71500000.0,62580000.0,8910000.0,202400000.0,148570000.0,53830000.0,270270000.0,163820000.0,106450000.0,78210,2468.38
2026-09-09 21:52 UTC,,,,,,,16320000.0,15120000.0,1200000.0,85210000.0,76410000.0,8800000.0,211240000.0,157130000.0,54100000.0,283800000.0,176670000.0,107130000.0,78044,2457.42
2026-09-09 22:52 UTC,27340000.0,11750000.0,39090000.0,24960000.0,9670000.0,34620000.0,101070000.0,91100000.0,9970000.0,180610000.0,165120000.0,15490000.0,305670000.0,243080000.0,62590000.0,383540000.0,267149999.99999997,116390000.0,78015,2453.93
2026-09-09 23:32 UTC,27350000.0,11830000.0,39170000.0,24990000.0,9660000.0,34650000.0,5150000.0,4380000.0,761760.0,177280000.0,162420000.0,14860000.0,302260000.0,242400000.0,59860000.0,386480000.0,269850000.0,116640000.0,78152,2461.77
2026-09-09 23:53 UTC,27350000.0,11840000.0,39180000.0,,,,3730000.0,2980000.0,757620.0,158250000.0,143590000.0,14660000.0,300000000.0,241960000.0,58040000.0,386410000.0,269790000.0,116620000.0,78244,2467.38
2026-09-10 00:53 UTC,27360000.0,11910000.0,39270000.0,25090000.0,9630000.0,34730000.0,,,,,,,,,,,,,78143,2464.39
2026-09-10 01:31 UTC,27410000.0,12030000.0,39440000.0,25090000.0,9640000.0,34730000.0,,,,,,,,,,,,,78169,2463.75
2026-09-10 01:52 UTC,27850000.0,12040000.0,39890000.0,25360000.0,9530000.0,34890000.0,9970000.0,8750000.0,1220000.0,120340000.0,107360000.0,12980000.0,296490000.0,249270000.0,47210000.0,395480000.0,279850000.0,115640000.0,78073,2461.98
2026-09-10 02:52 UTC,,,,,,,,,,,,,,,,,,,78265,2471.99
2026-09-10 03:52 UTC,27670000.0,11990000.0,39660000.0,26290000.0,9720000.0,36010000.0,,,,,,,,,,,,,78398,2477.64
2026-09-10 04:52 UTC,27670000.0,9530000.0,37200000.0,,,,2600000.0,1410000.0,1190000.0,20220000.0,14820000.0,5400000.0,218470000.0,191010000.0,27460000.0,385210000.0,282170000.0,103040000.0,78321,2476.7
2026-09-10 05:53 UTC,27370000.0,8750000.0,36120000.0,,,,,,,,,,,,,,,,78400,2479.69
2026-09-10 06:41 UTC,,,,,,,4000000.0,3310000.0,687270.0,12180000.0,7010000.0,5170000.0,217800000.0,192780000.0,25020000.0,376730000.0,283680000.0,93060000.0,78160,2473.34
2026-09-10 06:52 UTC,27810000.0,8359999.999999999,36170000.0,26120000.0,7220000.0,33350000.0,,,,,,,,,,,,,78428,2481.16
2026-09-10 07:52 UTC,,,,26560000.0,6280000.0,32840000.000000004,7620000.0,7210000.0,409750.0,17780000.0,13620000.0,4160000.0,202720000.0,178600000.0,24110000.0,378440000.0,290200000.0,88230000.0,78052,2470.69
2026-09-10 17:25 UTC,57120000.0,2990000.0,60110000.0,,,,,,,,,,,,,,,,77202,2456.83
2026-09-10 17:52 UTC,57120000.0,4460000.0,61580000.0,,,,,,,,,,,,,,,,77364,2467.22
2026-09-10 18:52 UTC,57050000.0,4460000.0,61510000.0,,,,7590000.0,3230000.0,4360000.0,65030000.0,42270000.0,22760000.0,327330000.0,272930000.0,54400000.0,545040000.0,465400000.0,79640000.0,77081,2460.98
2026-09-10 19:19 UTC,56300000.0,4620000.0,60920000.0,45650000.0,5880000.0,51530000.0,3540000.0,2350000.0,1190000.0,66000000.0,43030000.0,22970000.0,328730000.0,273830000.0,54900000.0,541550000.0,461910000.0,79640000.0,77140,2464.42
2026-09-10 19:52 UTC,,,,,,,4070000.0000000005,2570000.0,1500000.0,64709999.99999999,42810000.0,21900000.0,323900000.0,268360000.0,55540000.0,526600000.0,446930000.0,79670000.0,77093,2462.29
2026-09-10 20:52 UTC,,,,33439999.999999996,5920000.0,39360000.0,,,,,,,,,,,,,77230,2461.97
2026-09-10 21:52 UTC,47370000.0,4620000.0,51980000.0,,,,,,,,,,,,,,,,77149,2459.44
2026-09-10 21:57 UTC,,,,,,,,,,,,,,,,,,,77122,2458.78
2026-09-10 22:52 UTC,,,,,,,,,,,,,,,,,,,76931,2449.99
2026-09-10 23:52 UTC,56430000.0,3950000.0,60370000.0,30620000.0,5690000.0,36300000.0,46460000.0,45730000.0,731400.0,87390000.0,58100000.0,29290000.0,392470000.0,311330000.0,81140000.0,452230000.0,357990000.0,94240000.0,76712,2440.38
2026-09-11 00:36 UTC,56440000.0,3810000.0,60250000.0,30600000.0,5720000.0,36320000.0,8310000.000000001,7270000.0,1040000.0,89550000.0,63220000.0,26330000.0,347340000.0,277480000.0,69860000.0,455510000.0,361450000.0,94060000.0,76758,2448.97
2026-09-11 00:52 UTC,56440000.0,3820000.0,60250000.0,30600000.0,5720000.0,36320000.0,7810000.0,6830000.0,976480.0,89410000.0,63350000.0,26050000.0,194400000.0,130509999.99999999,63890000.0,454520000.0,360330000.0,94190000.0,76753,2451.19
2026-09-11 01:53 UTC,,,,30380000.0,5690000.0,36080000.0,,,,,,,,,,,,,76882,2451.98
2026-09-11 02:52 UTC,55970000.0,3540000.0,59500000.0,29380000.0,5690000.0,35070000.0,,,,,,,,,,,,,76894,2449.44
2026-09-11 03:52 UTC,56290000.0,3490000.0,59780000.0,29470000.0,5480000.0,34950000.0,4650000.0,3600000.0,1040000.0,19360000.0,15760000.0,3600000.0,171520000.0,116730000.0,54790000.0,448500000.0,355900000.0,92600000.0,76776,2443.2
2026-09-11 04:52 UTC,,,,29470000.0,5630000.0,35100000.0,,,,,,,,,,,,,77081,2457.24
2026-09-11 05:20 UTC,,,,29470000.0,5660000.0,35130000.0,3750000.0,1370000.0,2380000.0,15140000.0,10160000.0,4980000.0,134840000.0,82310000.0,52530000.0,449320000.0,355520000.0,93800000.0,77109,2459.71
2026-09-11 05:52 UTC,56290000.0,3670000.0,59960000.0,29460000.0,5720000.0,35180000.0,3390000.0,2490000.0,891510.0,15480000.0,10250000.0,5230000.0,125560000.0,83010000.0,42550000.0,450180000.0,356290000.0,93880000.0,77159,2465.04
2026-09-11 06:53 UTC,55850000.0,4230000.0,60080000.0,,,,,,,,,,,,,,,,77250,2466.3
2026-09-11 07:52 UTC,54590000.0,4250000.0,58840000.0,28830000.0,5710000.0,34540000.0,,,,,,,,,,,,,77226,2466.48
2026-09-11 08:52 UTC,54610000.0,5250000.0,59860000.0,,,,9460000.0,1990000.0,7470000.0,19870000.0,5800000.0,14070000.0,124370000.0,78740000.0,45630000.0,452660000.0,347650000.0,105010000.0,77326,2475.61
2026-09-11 09:54 UTC,,,,29780000.0,7930000.0,37720000.0,7670000.0,5950000.0,1720000.0,23120000.0,9040000.0,14090000.0,101980000.0,78660000.0,23320000.0,454600000.0,349250000.0,105350000.0,77005,2467.53
2026-09-11 10:03 UTC,,,,29780000.0,7950000.0,37730000.0,7660000.0,6090000.0,1570000.0,22810000.0,9380000.0,13430000.0,101940000.0,78620000.0,23310000.0,454350000.0,349010000.0,105350000.0,77029,2468.95
2026-09-11 10:54 UTC,54610000.0,5250000.0,59860000.0,29800000.0,7960000.0,37770000.0,,,,,,,,,,,,,77003,2463.83
2026-09-11 11:52 UTC,53290000.0,5310000.0,58600000.0,,,,13790000.0,12780000.0,1000000.0,45830000.0,34860000.0,10970000.0,79080000.0,55030000.0,24050000.0,471630000.0,366440000.0,105190000.0,76900,2456.58
2026-09-11 12:54 UTC,,,,13650000.0,24290000.0,37940000.0,128250000.0,55630000.0,72630000.0,164670000.0,88520000.0,76160000.0,199620000.0,103900000.0,95710000.0,393840000.0,234290000.0,159550000.0,77958,2507.76
2026-09-11 13:55 UTC,,,,,,,164940000.0,20380000.0,144560000.0,323240000.0,102950000.0,220290000.0,362620000.0,122190000.0,240430000.0,536120000.0,237280000.0,298840000.0,78704,2595.82
2026-09-11 14:40 UTC,,,,,,,297960000.0,34170000.0,263790000.00000003,456620000.0,112150000.0,344470000.0,506670000.0,141630000.0,365040000.0,678340000.0,256940000.0,421400000.0,78739,2609.71
2026-09-11 14:52 UTC,40700000.0,41950000.0,82640000.0,15860000.0,85190000.0,101060000.0,155150000.0,27140000.0,128020000.00000001,460420000.0,115540000.0,344890000.0,510990000.0,145610000.0,365380000.0,682300000.0,260810000.0,421490000.0,78619,2598.16
2026-09-11 15:59 UTC,,,,,,,73220000.0,68990000.0,4230000.0,521700000.00000006,171980000.0,349720000.0,581410000.0,211260000.0,370140000.0,751660000.0,327760000.0,423900000.0,77674,2565.67
2026-09-11 16:52 UTC,42690000.0,42250000.0,84940000.0,35980000.0,86790000.0,122780000.0,62400000.0,56010000.0,6390000.0,404890000.0,123210000.0,281680000.0,590130000.0,217590000.0,372540000.0,724650000.0,299030000.0,425620000.0,77869,2577.34
2026-09-11 17:55 UTC,42760000.0,40770000.0,83530000.0,36080000.0,83680000.0,119760000.0,2110000.0,1570000.0,537830.0,235610000.0,104270000.0,131340000.0,587940000.0,216550000.0,371390000.0,714240000.0,299520000.0,414730000.0,77545,2567.45
2026-09-11 17:58 UTC,42780000.0,40770000.0,83550000.0,,,,2260000.0,1770000.0,493560.0,233450000.0,104440000.0,129009999.99999999,587980000.0,216790000.0,371200000.0,714360000.0,299740000.0,414620000.0,77501,2565.31
2026-09-11 18:52 UTC,48590000.0,40880000.0,89470000.0,,,,,,,,,,,,,,,,77059,2541.69
2026-09-11 19:54 UTC,48790000.0,40710000.0,89500000.0,45560000.0,83790000.0,129340000.0,3530000.0,2770000.0,763030.0,106280000.0,97010000.0,9270000.0,636760000.0,267640000.0,369120000.0,757290000.0,345860000.0,411430000.0,77331,2541.46
2026-09-11 20:52 UTC,,,,46190000.0,83790000.0,129979999.99999999,3890000.0,2720000.0,1160000.0,59710000.0,55710000.0,4000000.0,631220000.0,268390000.0,362830000.0,755190000.0,346730000.0,408460000.0,77280,2527.93
2026-09-11 21:22 UTC,48810000.0,40790000.0,89600000.0,46330000.0,83810000.0,130139999.99999999,,,,,,,,,,,,,77380,2538.38
2026-09-11 21:57 UTC,48530000.0,40760000.0,89290000.0,,,,7390000.0,6890000.0,502190.0,64870000.00000001,60940000.0,3930000.0,631000000.0,269430000.0,361570000.0,731790000.0,346920000.0,384860000.0,77190,2520.48
2026-09-11 22:52 UTC,48440000.0,40780000.0,89220000.0,47960000.0,83870000.0,131830000.00000001,12780000.0,11850000.0,927000.0,22720000.0,19460000.0,3260000.0,623110000.0,261450000.0,361660000.0,734960000.0,349520000.0,385440000.0,77036,2512.05
2026-09-11 23:37 UTC,31700000.0,40760000.0,72460000.0,46470000.0,83780000.0,130250000.0,2430000.0,1820000.0,612880.0,20750000.0,17490000.0,3260000.0,612040000.0,250460000.0,361590000.0,691590000.0,306000000.0,385590000.0,77192,2511.29
2026-09-11 23:56 UTC,,,,,,,1320000.0,678480.0,643820.0,20670000.0,17510000.0,3150000.0,611650000.0,250360000.0,361290000.0,688530000.0,303130000.0,385390000.0,77173,2513.63
2026-09-12 00:52 UTC,31670000.0,40720000.0,72390000.0,46380000.0,83730000.0,130100000.0,1120000.0,361090.0,753930.0,17880000.0,15170000.0,2710000.0,483930000.0,195140000.0,288790000.0,684140000.0,299000000.0,385140000.0,77276,2511.73
2026-09-12 01:37 UTC,,,,46330000.0,83710000.0,130039999.99999999,,,,,,,,,,,,,77311,2514.7
2026-09-12 01:52 UTC,,,,46320000.0,83660000.0,129979999.99999999,,,,,,,,,,,,,77300,2515.19
2026-09-12 02:52 UTC,31620000.0,40740000.0,72370000.0,,,,2009999.9999999998,601310.0,1410000.0,7440000.0,3780000.0,3660000.0,168040000.0,149160000.0,18880000.0,681480000.0,295630000.0,385850000.0,77248,2514.03
2026-09-12 03:54 UTC,31300000.0,40760000.0,72060000.0,46320000.0,83680000.0,130000000.0,,,,,,,,,,,,,77233,2512.72
2026-09-12 04:55 UTC,,,,,,,3760000.0,2000000.0,1760000.0,10370000.0,5270000.0,5100000.0,88050000.0,76230000.0,11820000.0,679200000.0,294480000.0,384720000.0,77240,2512.76
2026-09-12 05:52 UTC,31410000.0,40490000.0,71900000.0,46340000.0,83360000.0,129690000.0,1810000.0,577440.0,1240000.0,9920000.0,4460000.0,5460000.0,87800000.0,75290000.0,12510000.0,677660000.0,292590000.0,385070000.0,77229,2511.94
2026-09-12 06:33 UTC,31410000.0,39700000.0,71110000.0,46340000.0,83210000.0,129539999.99999999,,,,,,,,,,,,,77260,2513.25
2026-09-12 06:55 UTC,31410000.0,39740000.0,71150000.0,46340000.0,83270000.0,129600000.0,,,,,,,,,,,,,77301,2520.29
2026-09-12 07:54 UTC,31420000.0,39720000.0,71140000.0,,,,1450000.0,290500.0,1160000.0,9060000.0,3540000.0,5530000.0,37470000.0,24720000.0,12750000.0,674320000.0,292420000.0,381900000.0,77264,2522.68
2026-09-12 08:54 UTC,31410000.0,38720000.0,70130000.0,,,,2009999.9999999998,440260.0,1570000.0,7310000.0,1980000.0,5330000.0,35550000.0,22410000.0,13140000.0,666860000.0,290890000.0,375970000.0,77345,2534.5
2026-09-12 09:53 UTC,,,,,,,1050000.0,531650.0,521049.99999999994,6500000.0,1910000.0,4590000.0,34870000.0,21630000.0,13240000.0,660270000.0,285470000.0,374800000.0,77337,2530.7
2026-09-12 10:56 UTC,,,,,,,1660000.0,487450.0,1170000.0,6380000.0,1960000.0,4420000.0,23020000.0,9530000.0,13500000.0,647200000.0,272000000.0,375200000.0,77323,2531.5
2026-09-12 11:26 UTC,,,,,,,1490000.0,442110.0,1050000.0,5600000.0,1930000.0,3670000.0,22400000.0,9100000.0,13310000.0,634560000.0,259779999.99999997,374790000.0,77286,2531.58
2026-09-12 11:54 UTC,29810000.0,38630000.0,68440000.0,,,,,,,,,,,,,,,,77337,2535.23
2026-09-12 12:52 UTC,19060000.0,27520000.0,46580000.0,40900000.0,63810000.0,104720000.0,1070000.0,278790.0,790470.0,4640000.0,1750000.0,2890000.0,22250000.0,8980000.0,13270000.0,505820000.0,204100000.0,301720000.0,77299,2534.31
2026-09-12 13:52 UTC,17480000.0,21300000.0,38780000.0,40370000.0,40140000.0,80520000.0,,,,,,,,,,,,,77278,2537.76
2026-09-12 14:24 UTC,,,,37740000.0,3460000.0,41210000.0,,,,,,,,,,,,,77371,2541.57
2026-09-12 14:53 UTC,,,,,,,,,,,,,,,,,,,77464,2540.04
2026-09-12 15:54 UTC,,,,35230000.0,2990000.0,38220000.0,2000000.0,1370000.0,631740.0,8289999.999999999,3500000.0,4790000.0,22900000.0,8940000.0,13960000.0,156090000.0,125630000.0,30460000.0,77366,2532.59
2026-09-12 16:52 UTC,7030000.0,471020.0,7500000.0,,,,,,,,,,,,,,,,77341,2530.37
2026-09-12 17:34 UTC,7040000.0,471100.0,7520000.0,12970000.0,1310000.0,14280000.0,,,,,,,,,,,,,77273,2527.09
2026-09-12 17:52 UTC,,,,12950000.0,1310000.0,14260000.0,1890000.0,991390.0,900220.0,8320000.0,4220000.0,4110000.0000000005,21110000.0,8530000.0,12580000.0,108920000.0,83830000.0,25090000.0,77180,2525.22
2026-09-12 18:52 UTC,1320000.0,369290.0,1690000.0,3660000.0,1330000.0,5000000.0,5640000.0,2580000.0,3060000.0,11500000.0,6170000.0,5340000.0,24920000.0,10470000.0,14450000.0,65290000.00000001,38630000.0,26650000.0,77160,2522.9
2026-09-12 19:40 UTC,1180000.0,365590.0,1540000.0,3750000.0,1310000.0,5060000.0,4460000.0,4179999.9999999995,282690.0,14260000.0,9330000.0,4930000.0,27690000.0,14310000.0,13390000.0,65220000.0,39050000.0,26170000.0,77096,2517.25
2026-09-12 19:55 UTC,1310000.0,336380.0,1640000.0,,,,5200000.0,4910000.0,288880.0,14540000.0,9560000.0,4980000.0,28410000.0,15000000.0,13410000.0,65870000.00000001,39710000.0,26160000.0,77103,2516.88
2026-09-12 20:54 UTC,1290000.0,292180.0,1590000.0,3170000.0,1310000.0,4480000.0,1370000.0,1160000.0,213910.0,14040000.0,9560000.0,4480000.0,27760000.0,15700000.0,12060000.0,63300000.0,38080000.0,25210000.0,77193,2521.96
2026-09-12 21:47 UTC,1290000.0,292100.0,1580000.0,3110000.0,1290000.0,4400000.0,1020000.0,714360.0,307010.0,13160000.0,9210000.0,3960000.0,27760000.0,15850000.0,11910000.0,63290000.0,38220000.0,25060000.0,77207,2522.65
2026-09-12 21:52 UTC,,,,3090000.0,1290000.0,4370000.0,,,,,,,,,,,,,77250,2523.0
2026-09-12 22:52 UTC,807560.0,280910.0,1090000.0,972600.0,1230000.0,2200000.0,,,,,,,,,,,,,77193,2521.16
2026-09-12 23:26 UTC,,,,,,,,,,,,,,,,,,,77242,2523.59
2026-09-12 23:55 UTC,841930.0,326550.0,1170000.0,,,,,,,,,,,,,,,,77274,2525.63
